,id,title,label,word count,SECTION_CLEANED
910,politifact15158,BREAKING: Irish superstar Saoirse Ronan dies after on-set accident in St. Lucia,0,12,BREAKING Irish superstar Saoirse Ronan die onset accident St Lucia
911,politifact13816,Information for the Nation,0,4,Information Nation
912,politifact14827,WE CALLED IT! Gloria Allred Accuser **ADMITS** She Tampered With Roy Moore's Yearbook 'Signature' (VIDEO),0,15,WE CALLED IT Gloria Allred Accuser ADMITS She Tampered With Roy Moores Yearbook Signature VIDEO
913,politifact14815,Miss Universe Guayana 2016 arrestada con 2kilos en London Airport😱,0,10,Miss Universe Guayana 2016 arrestada con 2kilos en London Airport😱
914,politifact14236,"Nancy Pelosi Suffers Breakdown, Taken From Capitol Hill On A Stretcher",0,11,Nancy Pelosi Suffers Breakdown Taken From Capitol Hill On A Stretcher
915,politifact14596,SMOKING GUN=> San Juan Teamsters Didn't Show Up for Work to Distribute Relief Supplies,0,14,SMOKING GUN San Juan Teamsters Didnt Show Up Work Distribute Relief Supplies
916,politifact14621,BREAKING: President Trump Signs Executive Order Stripping NFL Of ‘Non-Profit’ Status,0,11,BREAKING President Trump Signs Executive Order Stripping NFL Of NonProfit Status
917,politifact15046,"Michelle Obama: ‘Florida Shooting Is Clearly Trump’s Fault, These Shootings Are Happening Constantly Since He Became Our President.We Must Protect Our Children From This Tyrant”Do You Support Her?’",0,28,Michelle Obama Florida Shooting Is Clearly Trumps Fault These Shootings Are Happening Constantly Since He Became Our PresidentWe Must Protect Our Children From This TyrantDo You Support Her
918,politifact14469,"First family visits D.C. shelter, highlights homeless veterans’ plight",0,9,First family visit DC shelter highlight homeless veterans plight
919,politifact15630,Hillary In Hiding As Police Discover Dead Body Hidden In Huma Abedin’s Dumpster,0,13,Hillary In Hiding As Police Discover Dead Body Hidden In Huma Abedins Dumpster
920,politifact13724, Breaking President Trump makes English the official language of the United States,0,12,Breaking President Trump make English official language United States
921,politifact15404,BREAKING: Santa Fe Killer Confesses His Love For Obama,0,9,BREAKING Santa Fe Killer Confesses His Love For Obama
922,politifact13559,Pence: “Michelle Obama Is The Most Vulgar First Lady We’ve Ever Had”,0,12,Pence “Michelle Obama Is The Most Vulgar First Lady Weve Ever Had
923,politifact14213,‘NASA Confirms’ 15 Days Of Darkness Coming This Month,0,9,NASA Confirms 15 Days Of Darkness Coming This Month
924,politifact13897,Snoop Dogg Arrested For Conspiracy After Talking About His ‘Murder Trump’ Video,0,12,Snoop Dogg Arrested For Conspiracy After Talking About His Murder Trump Video
925,politifact14887,"Shaquille O’Neal Says: ‘Trump Is Possibly The Best President Of The President Of All Times Ever, He Is Not Afraid To…’",0,21,Shaquille ONeal Says Trump Is Possibly The Best President Of The President Of All Times Ever He Is Not Afraid To…
926,politifact15487,BREAKING: Mike Huckabee Just Fired!,0,5,BREAKING Mike Huckabee Just Fired
927,politifact14517,UPDATE: Florida Governor Rick Scott Now Listed As &#8216;Critical&#8217; After Bizarre Hurricane Cleanup Accident,0,14,UPDATE Florida Governor Rick Scott Now Listed As 8216Critical8217 After Bizarre Hurricane Cleanup Accident
928,politifact14519, BREAKING Muslims’ Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma,0,15,BREAKING Muslims Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma
929,politifact11773,Virginia Republican Wants Schools To Check Children's Genitals Before Using Bathroom,0,11,Virginia Republican Wants Schools To Check Childrens Genitals Before Using Bathroom
930,politifact14270,Leonardo DiCaprio Tells President Obama That He's Going to Mars,0,10,Leonardo DiCaprio Tells President Obama That Hes Going Mars
931,politifact15398,Prince William May Not Attend Royal Wedding Leaving Harry Without a Best Man; Princess Diana Would Not Be Happy,0,19,Prince William May Not Attend Royal Wedding Leaving Harry Without Best Man Princess Diana Would Not Be Happy
932,politifact13823,Man pardoned by Obama ‘executed’ by masked men at halfway house,0,11,Man pardon Obama execute mask men halfway house
933,politifact14920,eCFR — Code of Federal Regulations,0,6,eCFR — Code Federal Regulations
934,politifact15190,Student Hasn't Stopped Filming Since Florida School Shooting,0,8,Student Hasnt Stopped Filming Since Florida School Shooting
935,politifact13751,BREAKING: Trump Caught INVESTING in Dakota Pipeline Before Signing It,0,10,BREAKING Trump Caught INVESTING Dakota Pipeline Before Signing It
936,politifact14840,FDA Announced That Vaccines Are Causing Autism,0,7,FDA Announced That Vaccines Are Causing Autism
937,politifact14556,Carnival Cruise Lines will now offer FREE Cruises,0,8,Carnival Cruise Lines offer FREE Cruises
938,politifact14119,BREAKING: Fox Star Tucker Carlson In Critical Condition After Head On Collision Driving Home,0,14,BREAKING Fox Star Tucker Carlson In Critical Condition After Head On Collision Driving Home
939,politifact15514,BUSTED: Obama is Holding Secret Meetings to OVERTAKE the White House,0,11,BUSTED Obama Holding Secret Meetings OVERTAKE White House
940,politifact13999,Texas law enforcement officer fatally shot upon arriving for work by 3 Muslim refugee. Do you support to deport them?,0,20,Texas law enforcement officer fatally shoot upon arrive work 3 Muslim refugee Do support deport
941,politifact14472,Hurricane Irene: ‘Photo’ of shark swimming in street is fake,0,10,Hurricane Irene Photo shark swim street fake
942,politifact14447,BOMBSHELL: Internet Sleuths Just Found the SMOKING GUN on Dems Planning Violence in Charlottesville,0,14,BOMBSHELL Internet Sleuths Just Found SMOKING GUN Dems Planning Violence Charlottesville
943,politifact13942,New Regulation Requires 75 MPH Governor On All Motorcycles,0,9,New Regulation Requires 75 MPH Governor On All Motorcycles
944,politifact14293,Spicer: “Trump Has The Legal Right To Cancel SCOTUS Because They Serve At His Pleasure”,0,15,Spicer “Trump Has The Legal Right To Cancel SCOTUS Because They Serve At His Pleasure
945,politifact14893,"BREAKING: FBI Just Raided The White House, 6 People Thrown Out",0,11,BREAKING FBI Just Raided The White House 6 People Thrown Out
946,politifact14063,BREAKING: Conservative Icon Ted Nugent Killed In Hunting Accident,0,9,BREAKING Conservative Icon Ted Nugent Killed In Hunting Accident
947,politifact15401,Melania Trump undergoes kidney surgery at Walter Reed medical center,0,10,Melania Trump undergo kidney surgery Walter Reed medical center
948,politifact15383,"No, Sandra Bullock didn't disparage Hillary Clinton",0,7,No Sandra Bullock didnt disparage Hillary Clinton
949,politifact13820,Jimmy Carter: “Medical Marijuana Cured My Cancer”,0,7,Jimmy Carter “Medical Marijuana Cured My Cancer
950,politifact14905,"Obama, Not Donald Trump, May Be Invited to Royal Wedding of Prince Harry and Meghan Markle",0,16,Obama Not Donald Trump May Be Invited Royal Wedding Prince Harry Meghan Markle
951,politifact15135,"Seattle Police Begin Gun Confiscations: No Laws Broken, No Warrant, No Charges",0,12,Seattle Police Begin Gun Confiscations No Laws Broken No Warrant No Charges
952,politifact15201,Trey Gowdy Breaks His Silence After 2 Of His Investigators Are Found Tortured And Killed…,0,15,Trey Gowdy Breaks His Silence After 2 Of His Investigators Are Found Tortured And Killed…
953,politifact14361,9 celebrities who say they'll move to Canada if Donald Trump becomes president,0,13,9 celebrities say theyll move Canada Donald Trump become president
954,politifact14090,Malia Obama Arrested With A Gang Of Thugs In Chicago,0,10,Malia Obama Arrested With A Gang Of Thugs In Chicago
955,politifact14785,Southwest Airlines 2017,0,3,Southwest Airlines 2017
956,politifact13557,Pro-Lifers Declare “Ejaculation Is Murder: Every Sperm Cell Is A Life”,0,11,ProLifers Declare “Ejaculation Is Murder Every Sperm Cell Is A Life
957,politifact15533,"Somali Immigrant Crashes Car Into Ohio Families Home, Killing The Infant At Home",0,13,Somali Immigrant Crashes Car Into Ohio Families Home Killing The Infant At Home
958,politifact15294,Post claiming free tickets on Allegiant Air,0,7,Post claim free ticket Allegiant Air
959,politifact15616,British Politician Beaten by Protestors for 'Welcoming Trump to the UK',0,11,British Politician Beaten Protestors Welcoming Trump UK
960,politifact15291,Archbishop Desmond Tutu dies while holidaying in Texas,0,8,Archbishop Desmond Tutu die holiday Texas
961,politifact15210,BREAKING: Trump Just Ended Welfare For One HUGE Group For 5 Years! – Let The Riots ERUPT!,0,17,BREAKING Trump Just Ended Welfare For One HUGE Group For 5 Years – Let The Riots ERUPT
962,politifact13711,"Executive Order Leads to Capture of ISIS Leader, Rasheed Muhammad",0,10,Executive Order Leads Capture ISIS Leader Rasheed Muhammad
963,politifact15368,Eric Schneiderman Helped NXIVM Sell Child Sex Slaves To The Clintons,0,11,Eric Schneiderman Helped NXIVM Sell Child Sex Slaves To The Clintons
964,politifact14788,"Melania Trump: ‘If ISIS Lay A Finger On Barron, I’ll Scratch Obama’s Eyes Out’",0,14,Melania Trump If ISIS Lay A Finger On Barron Ill Scratch Obamas Eyes Out
965,politifact13854,BREAKING: FBI Issues Warrant For Obama’s Arrest After Confirming Illegal Trump Tower Wiretap,0,13,BREAKING FBI Issues Warrant For Obamas Arrest After Confirming Illegal Trump Tower Wiretap
966,politifact14247,Chinese Lunar Rover Finds No Evidence Of American Moon Landings,0,10,Chinese Lunar Rover Finds No Evidence Of American Moon Landings
967,politifact15232,WHOA! YouTube Witness Makes SHOCKING Admission On LIVE TV! CNN PULLS PLUG IMMEDIATELY! — ShareRED,0,15,WHOA YouTube Witness Makes SHOCKING Admission On LIVE TV CNN PULLS PLUG IMMEDIATELY — ShareRED
968,politifact15268,THIS ARTICLE RETRACTED: Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma,0,14,THIS ARTICLE RETRACTED Red Crescent Says No Evidence Chemical Attack Syrias Douma
969,politifact15334,‘Smallville’ Star Confesses She Sold Children To Rothschilds And Clintons,0,10,Smallville Star Confesses She Sold Children To Rothschilds And Clintons
970,politifact15554,Maxine Waters Is Getting Criminally Charged!,0,6,Maxine Waters Is Getting Criminally Charged
971,politifact15599,"THIS IS AMAZING: In 1984, the New York Times said Trump would be our BEST president…They forgot…..",0,17,THIS IS AMAZING In 1984 New York Times say Trump would BEST president…They forgot…
972,politifact13496,The CNN porn scare is how fake news spreads,0,9,The CNN porn scare fake news spread
973,politifact13576,Breaking: Crew Of Air Force One Refuses To Fly Obama 6000 Miles ‘Just To Play Golf’ – BuzzfeedUSA,0,18,Breaking Crew Of Air Force One Refuses To Fly Obama 6000 Miles Just To Play Golf – BuzzfeedUSA
974,politifact14810,BREAKING: Federal Judge Grants Permission To Subpoena Trump,0,8,BREAKING Federal Judge Grants Permission To Subpoena Trump
975,politifact14749,JUST IN: WaPo Reporter Who Broke News On Judge Roy Moore Story Has A Criminal History Of “Faking” * 100PercentFedUp.com,0,20,JUST IN WaPo Reporter Who Broke News On Judge Roy Moore Story Has A Criminal History Of “Faking 100PercentFedUpcom
976,politifact15242, Actress Emma Stone ‘For the first time in history we have a president that…,0,14,Actress Emma Stone For first time history president that…
977,politifact14116,Lance Armstrong's defiant Twitter photo shows him relaxing with seven yellow jerseys,0,12,Lance Armstrongs defiant Twitter photo show relax seven yellow jerseys
978,politifact14880,Pier 39 Terrorist Was an Anti-Trump Antifa Supporter,0,8,Pier 39 Terrorist Was AntiTrump Antifa Supporter
979,politifact14947,Bill Clinton’s Hitman Confesses On His Deathbed (SOURCE: HANNITY),0,9,Bill Clintons Hitman Confesses On His Deathbed SOURCE HANNITY
980,politifact14448,WHITE SUPREMACIST WHO KILLED PROTESTER IS A DEMOCRAT AND VISITED OBAMA IN OVAL OFFICE (Updated 16.08.2017) – Newsfeed – Hasslefree allsorts,0,21,WHITE SUPREMACIST WHO KILLED PROTESTER IS A DEMOCRAT AND VISITED OBAMA IN OVAL OFFICE Updated 16082017 – Newsfeed – Hasslefree allsorts
981,politifact14475, What Adam Sandler is saying about Mormons,0,7,What Adam Sandler say Mormons
982,politifact14860,LAW PASSED: All Child Support in the United States Will End by Beginning of 2018,0,15,LAW PASSED All Child Support United States Will End Beginning 2018
983,politifact14855,Alabama Secretary of State,0,4,Alabama Secretary State
984,politifact14499,"Hurricane Irma: If There Was Such A Thing As A Category 6 Hurricane, This Would Be It",0,17,Hurricane Irma If There Was Such A Thing As A Category 6 Hurricane This Would Be It
985,politifact13561,BREAKING: PUTIN INTERFERENCE COULD GIVE COURTS LEGAL RIGHT TO MAKE HILLARY PRESIDENT,0,12,BREAKING PUTIN INTERFERENCE COULD GIVE COURTS LEGAL RIGHT TO MAKE HILLARY PRESIDENT
986,politifact14722,Texas Church Shooter Was Antifa Member Who Vowed To Start Civil War,0,12,Texas Church Shooter Was Antifa Member Who Vowed To Start Civil War
987,politifact14408,dailynative.us,0,1,dailynativeus
988,politifact14289,Australia Becomes First Country To Begin Microchipping Its Citizens,0,9,Australia Becomes First Country To Begin Microchipping Its Citizens
989,politifact15606,Clinton Body Count Series #5: Woman Set to Testify Against Clintons Blown Up in Home Explosion,0,16,Clinton Body Count Series 5 Woman Set Testify Against Clintons Blown Up Home Explosion
990,politifact13987,Obama’s Tax- Skipping – Audit Shows Millions In Offshore Accounts,0,10,Obamas Tax Skipping – Audit Shows Millions In Offshore Accounts
991,politifact14576,Washington State Legislature votes to change its name because George Washington owned Slaves,0,13,Washington State Legislature vote change name George Washington own Slaves
992,politifact14342,Kim Jong Un Dead: North Koreans Calling Trump An Assassin,0,10,Kim Jong Un Dead North Koreans Calling Trump An Assassin
993,politifact13720,Donald Trump signs a visa-free travel policy for Ghana,0,9,Donald Trump sign visafree travel policy Ghana
994,politifact15347,Bill Gates Outlines 2018 Plan To Depopulate The Planet,0,9,Bill Gates Outlines 2018 Plan To Depopulate The Planet
995,politifact15095,"Legendary Actor Kirk Douglas Dead, 4 Days Before His 101st Birthday",0,11,Legendary Actor Kirk Douglas Dead 4 Days Before His 101st Birthday
996,politifact13698,trueamericans.me -&nbspThis website is for sale! -&nbsptrueamericans Resources and Information.,0,10,trueamericansme nbspThis website sale nbsptrueamericans Resources Information
997,politifact15352,BREAKING: Hillary Clinton Killed In Monster Truck Mishap,0,8,BREAKING Hillary Clinton Killed In Monster Truck Mishap
998,politifact14770,BREAKING: 2 Million Rounds Of Ammo That ‘Went Missing’ Under Obama Turns Up In Enemy Hands,0,16,BREAKING 2 Million Rounds Of Ammo That Went Missing Under Obama Turns Up In Enemy Hands
999,politifact13815,"300,000 Pounds of Counterfeit Rat Meat Has Been Sold as Chicken Wings in The U.S.",0,15,300000 Pounds Counterfeit Rat Meat Has Been Sold Chicken Wings The US
1000,politifact14668,Tulsa School closes after brutal fire.,0,6,Tulsa School close brutal fire
1001,politifact15246,BREAKING: Malia Obama SUSPENDED After Racist Anti-White Attack Goes Viral,0,10,BREAKING Malia Obama SUSPENDED After Racist AntiWhite Attack Goes Viral
1002,politifact14402,McCain’s Death Bed Secret Just Came Out About Who He Killed After Skeleton Suddenly Resurfaces,0,15,McCains Death Bed Secret Just Came Out About Who He Killed After Skeleton Suddenly Resurfaces
1003,politifact14330,ни чего нового как правильно,0,5,ни чего нового как правильно
1004,politifact14278,U.N. Official 'Accidentally' Crushes Own Throat Right Before Testifying Against Hillary Clinton,0,12,UN Official Accidentally Crushes Own Throat Right Before Testifying Against Hillary Clinton
1005,politifact13600,WE WILL RIOT! Michelle Obama’s Mom Will Receive $160k Every Year Out Of Taxpayers’ Pockets!,0,15,WE WILL RIOT Michelle Obamas Mom Will Receive 160k Every Year Out Of Taxpayers Pockets
1006,politifact15477,New Law Makes it Illegal to Shower and Do Laundry on Same Day,0,13,New Law Makes Illegal Shower Do Laundry Same Day
1007,politifact15292,BREAKING: Laura Ingraham Just Fired!!,0,5,BREAKING Laura Ingraham Just Fired
1008,politifact14264,JUST IN TODAY: Trey Gowdy Is The NEW DIRECTOR Of The FBI!,0,12,JUST IN TODAY Trey Gowdy Is The NEW DIRECTOR Of The FBI
1009,politifact13764,BREAKING: Hilary Clinton Filed For Divorce In New York Courts!,0,10,BREAKING Hilary Clinton Filed For Divorce In New York Courts
1010,politifact14950,Frequently Asked Questions,0,3,Frequently Asked Questions
1011,politifact13921,"South African firm ordered to lay off 3,389 white employees",0,10,South African firm order lay 3389 white employees
1012,politifact15592,Pope says that the rights of Muslim migrants trump any safety concerns that you might have with them in your country,0,21,Pope say right Muslim migrants trump safety concern might country
1013,politifact15545,A Trump fan was just charged with trying to murder Maxine Waters on same day Trump threatened her,0,18,A Trump fan charge try murder Maxine Waters day Trump threaten
1014,politifact15379,IT BEGINS: California Appoints FIRST Illegal Alien to State Office – Trump Has Better Plan,0,15,IT BEGINS California Appoints FIRST Illegal Alien State Office – Trump Has Better Plan
1015,politifact13570,Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All Book,0,13,Secret Service Agent Says Obama Is Muslim Gay In New TellAll Book
1016,politifact13601,"I’ll Make Sure you are Jailed- Donald Trump Tells Ghana’s Prez Mahama ⋆ Ghana Home, Ghana News, Politics, Info, News on Ghana, Ghana",0,23,Ill Make Sure Jailed Donald Trump Tells Ghanas Prez Mahama ⋆ Ghana Home Ghana News Politics Info News Ghana Ghana
1017,politifact15017,JUST IN: 45 States Just Banned Sharia Law. Do You Support This? – ChristmasGifts,0,14,JUST IN 45 States Just Banned Sharia Law Do You Support This – ChristmasGifts
1018,politifact14789,President Trump Just Saved Christmas For 13 Million Retirees,0,9,President Trump Just Saved Christmas For 13 Million Retirees
1019,politifact13617,CONFIRMED ! JUSTICE RUTH BADER GINSBURG IS RESIGNING FROM THE POST OF ASSOCIATE JUSTICE OF THE SUPREME COURT,0,18,CONFIRMED JUSTICE RUTH BADER GINSBURG IS RESIGNING FROM THE POST OF ASSOCIATE JUSTICE OF THE SUPREME COURT
1020,politifact15208,FBI RAIDS OBAMA – Find Massive Secret That Was Hidden For YEARS,0,12,FBI RAIDS OBAMA – Find Massive Secret That Was Hidden For YEARS
1021,politifact15266,Fox News accidentally puts up a poll graphic that shows how they are the least trusted network,0,17,Fox News accidentally put poll graphic show least trust network
1022,politifact15349,'The Daily Show's' Michelle Wolf Lands Her Own Netflix Late-Night Show (Exclusive),0,12,The Daily Shows Michelle Wolf Lands Her Own Netflix LateNight Show Exclusive
1023,politifact15037,"Russian source behind Trump dossier killed in Russian plane crash, Rosatom CFO also dead. : conspiracy",0,16,Russian source behind Trump dossier kill Russian plane crash Rosatom CFO also dead conspiracy
1024,politifact14144,Family's private investigator: There is evidence Seth Rich had contact with WikiLeaks prior to death,0,15,Familys private investigator There evidence Seth Rich contact WikiLeaks prior death
1025,politifact15307,OBAMA’S PRIVATE ‘SECURITY’ COMPANY SETS UP MASSIVE CAMPS OUTSIDE 3 MAJOR CITIES,0,12,OBAMAS PRIVATE SECURITY COMPANY SETS UP MASSIVE CAMPS OUTSIDE 3 MAJOR CITIES
1026,politifact15304,USDA approves slaughterhouses producing horse meat for human consumption,0,9,USDA approve slaughterhouses produce horse meat human consumption
1027,politifact14908,Delta Force Raids Obama Stronghold in Thailand,0,7,Delta Force Raids Obama Stronghold Thailand
1028,politifact14421, accessed Aug 11,0,3,access Aug 11
1029,politifact14759,Bowe Bergdahl wanders off during court-martial — Duffel Blog,0,9,Bowe Bergdahl wander courtmartial — Duffel Blog
1030,politifact15570,Iranian Official Drops Bombshell: Obama Secretly Gave Citizenship to 2500 Iranians as Part of Nuke Deal,0,16,Iranian Official Drops Bombshell Obama Secretly Gave Citizenship 2500 Iranians Part Nuke Deal
1031,politifact14507,"ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’",0,13,ISIS Lays Down Arms After Katy Perrys Impassioned Plea To Like Just CoExist
1032,politifact15141,BREAKING: Supreme Court Sides With Trump–This Changes Everything!,0,8,BREAKING Supreme Court Sides With Trump–This Changes Everything
1033,politifact14417,"BREAKING: Barron Trump Rushed To The Hospital, Hospital Releases Statement On His Condition",0,13,BREAKING Barron Trump Rushed To The Hospital Hospital Releases Statement On His Condition
1034,politifact15147,International Arrest Warrant Issued for George Soros,0,7,International Arrest Warrant Issued George Soros
1035,politifact15562,George H.W. Bush has died at 94 – New York,0,10,George HW Bush die 94 – New York
1036,politifact15096,Keanu on Trump travel ban: 'just terrible',0,7,Keanu Trump travel ban terrible
1037,politifact14667, Wake Up America,0,3,Wake Up America
1038,politifact15301,Account Suspended,0,2,Account Suspended
1039,politifact14884,Police Discover Meth Lab In Back Room of Alabama Walmart,0,10,Police Discover Meth Lab In Back Room Alabama Walmart
1040,politifact15188,Florida passes bill legalizing recreational use of marijuana,0,8,Florida pass bill legalize recreational use marijuana
1041,politifact15544,Twitter Caught Leaking Donald Trump's Private Messages in Undercover Sting,0,10,Twitter Caught Leaking Donald Trumps Private Messages Undercover Sting
1042,politifact15505,Senate Report Admits Clinton ‘Gifted’ Children To Human Traffickers,0,9,Senate Report Admits Clinton Gifted Children To Human Traffickers
1043,politifact14169,Rubio: “Rape Victims Should Be In Custody If There Is Suspicion That They’re Planning Abortion”,0,15,Rubio “Rape Victims Should Be In Custody If There Is Suspicion That Theyre Planning Abortion
1044,politifact13766,Radical Muslims in Australia OFFENDED That Their Children Have to Sing the National Anthem,0,14,Radical Muslims Australia OFFENDED That Their Children Have Sing National Anthem
1045,politifact14992,Rep. Paul Gosar Asks Capitol Police to Arrest Illegal Immigrants Attending State of the Union,0,15,Rep Paul Gosar Asks Capitol Police Arrest Illegal Immigrants Attending State Union
1046,politifact14158,WORSE THAN HITLER! Trey Gowdy’s Son Found In A Dumpster In DC! Murders Are Being Questioned!,0,16,WORSE THAN HITLER Trey Gowdys Son Found In A Dumpster In DC Murders Are Being Questioned
1047,politifact13475,"Donald Trump Protester Speaks Out: “I Was Paid $3,500 To Protest Trump’s Rally”",0,13,Donald Trump Protester Speaks Out “I Was Paid 3500 To Protest Trumps Rally
1048,politifact15356,BREAKING: 3 Liberal Celebrities Arrested For Conspiracy To Assassinate President Trump,0,11,BREAKING 3 Liberal Celebrities Arrested For Conspiracy To Assassinate President Trump
1049,politifact14998,"Singer Dolly Parton: “Trump In One Year Is Already Better Than 16 Years’ of Bush, Obama ‘Put Together’, This Stupid Liberals Doing Everything To Impeach Him But We Standing With Trump now And Forever.",0,34,Singer Dolly Parton “Trump In One Year Is Already Better Than 16 Years Bush Obama Put Together This Stupid Liberals Doing Everything To Impeach Him But We Standing With Trump And Forever
1050,politifact14362,BUSTED: Russian Mansions Obama Seized Were Meant To Be Illegal Gifts To Sasha And Malia,0,15,BUSTED Russian Mansions Obama Seized Were Meant To Be Illegal Gifts To Sasha And Malia
1051,politifact14944,Who is affected by the government shutdown?,0,7,Who affect government shutdown
1052,politifact14071,Lindsey Graham Threatens To Convert To Democrat If Republicans Don’t Dump Trump – True Trumpers,0,15,Lindsey Graham Threatens To Convert To Democrat If Republicans Dont Dump Trump – True Trumpers
1053,politifact13577,ELECTORAL COLLEGE ELECTOR COMMITS SUICIDE TO AVOID VOTING FOR DONALD TRUMP,0,11,ELECTORAL COLLEGE ELECTOR COMMITS SUICIDE TO AVOID VOTING FOR DONALD TRUMP
1054,politifact13560,Sarah Palin Calls To Boycott Mall Of America Because “Santa Was Always White In The Bible”,0,16,Sarah Palin Calls To Boycott Mall Of America Because “Santa Was Always White In The Bible
1055,politifact15030,Account Suspended,0,2,Account Suspended
